Certification,View,Comment_num,Date,Name,Fans,Video_Index,Comment_Text,Censor_Score,Topic,Certification_Type
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,哭丧专业户,8,China Progress,None
2,909000,2455,"(2022, 11, 11)",卢克文工作室,4368529,160,大航海=大掠夺,7,China Progress,Influencer
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,三大四小，欧洲美国日本三大，加拿大，新西兰，澳大利亚，以色列。,8,China Progress,Media
1,363000,4505,"(2019, 10, 1)",紫银风,300756,19,567,5,China Progress,Famous Content Creator
1,731000,1975,"(2023, 7, 31)",LUNA璐娜,160800,31,架构国产化并不难难得是没法大规模用,5,China Progress,Famous Content Creator
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,怪不得,8,China Progress,Media
1,242000,1910,"(2019, 1, 15)",天才简史,1877167,103,陈省身就是中国数学界第一人,9,China Progress,Famous Content Creator
0,100000,875,"(2023, 3, 17)",车轮哥Wheelsboy,180573,173,哈哈哈哈哈,6,China Progress,None
1,363000,4505,"(2019, 10, 1)",紫银风,300756,19,星游记,6,China Progress,Famous Content Creator
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,1,5,China Progress,Media
0,183000,2810,"(2019, 3, 22)",观视频工作室,3926436,144,印尼的0.08是真的？,9,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,呱唧呱唧,7,China Progress,Media
1,363000,4505,"(2019, 10, 1)",紫银风,300756,19,FFF,7,China Progress,Famous Content Creator
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,章邯真猛啊，可惜蒙家被灭了,5,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,已经不知不觉3个小时了,4,China Progress,None
0,210000,62,"(2023, 11, 28)",一个白眼翻上了天,519,5,三连借用,8,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,心有余而力不足,10,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,热情礼貌，一问三不知,9,China Progress,Media
2,483000,1682,"(2021, 10, 18)",卢克文工作室,4368515,6,独立自由的代价，今天能够算得上强国的基础,10,China Progress,Influencer
5,270000,501,"(2022, 5, 1)",央视新闻,20927331,171,辛苦了,2,China Progress,Media
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,全国人民辛苦干出来的成绩,5,China Progress,Media
0,8157,22,"(2024, 11, 19)",海贼说体育,4445,78,很多人都明白,6,China Progress,None
0,58000,66,"(2024, 1, 31)",人间记录器bot,1181,98,孙中山提出的,9,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,哈哈哈哈哈哈哈哈哈,6,China Progress,Media
2,419000,2062,"(2022, 12, 1)",远方的青木,484830,146,他们想要垄断,1,China Progress,Influencer
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,谢谢政委,5,China Progress,Media
1,1282000,7906,"(2020, 4, 23)",8KRAW,1089897,91,苏州,7,China Progress,Famous Content Creator
0,2686,2,"(2025, 3, 22)",求文问道,2217,3,现在中国强大了，他们就各种吹，现在开始贬低美国,10,China Progress,None
1,1282000,7906,"(2020, 4, 23)",8KRAW,1089897,91,360p和1080p两个世界,7,China Progress,Famous Content Creator
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,上线的你们真的识字吗,7,China Progress,None
1,363000,4505,"(2019, 10, 1)",紫银风,300756,19,秦时明月哎,2,China Progress,Famous Content Creator
2,444000,732,"(2024, 3, 22)",金灿荣教授,1292725,71,外功打不过内功哦！金庸，古龙说的！,9,China Progress,Influencer
5,322000,1734,"(2024, 12, 22)",新华社,17773584,42,新的一年继续努力,5,China Progress,Media
2,421000,5394,"(2020, 11, 3)",花猫哥哥713,208049,1,保卫国家啊保卫国家啊,6,China Progress,Influencer
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,哎呦,10,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,那特么是封神演义，是小说，历史的商纣王不是这样的,3,China Progress,None
2,421000,5394,"(2020, 11, 3)",花猫哥哥713,208049,1,印度人是迷思,3,China Progress,Influencer
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,邻国全员恶人,8,China Progress,Media
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,不是，韬光养晦不复仇,8,China Progress,Media
0,39000,105,"(2025, 1, 6)",油管键盘侠,7997,75,09年国内就有用国产CAD的了，caxa,2,China Progress,None
0,129000,126,"(2023, 12, 31)",种花家雄兔,1132,163,这个遥控器实在太帅了,6,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,⌓‿⌓,5,China Progress,None
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,开始全文背诵,10,China Progress,Famous Content Creator
2,909000,2455,"(2022, 11, 11)",卢克文工作室,4368529,160,1播放74赞,1,China Progress,Influencer
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,龙贼,9,China Progress,Famous Content Creator
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,扎心,9,China Progress,Media
1,727000,1227,"(2024, 12, 13)",鹿头军师,491292,128,12亿人中有几十上百万人能获利巨大,10,China Progress,Famous Content Creator
0,930000,8705,"(2024, 6, 8)",钟爷历史1,74941,96,太对了，同志,6,China Progress,None
2,444000,732,"(2024, 3, 22)",金灿荣教授,1292725,71,是的，就跟我们也不愿意生活在美国控制下的世界一样,8,China Progress,Influencer
0,562000,595,"(2020, 9, 18)",沉默的梵妮,915,99,借用一下谢谢,2,China Progress,None
1,251000,1056,"(2021, 10, 31)",一水遮夏,225699,56,联想：我的研发费用也有1点几，居然不能上科创板。,10,China Progress,Famous Content Creator
1,363000,4505,"(2019, 10, 1)",紫银风,300756,19,风灵玉秀,3,China Progress,Famous Content Creator
1,874000,751,"(2024, 2, 4)",-战舰波将金-,594158,20,主观不可能改变客观，只能促进变化,7,China Progress,Famous Content Creator
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,祖宗太阔了，我们的数据看起来不如祖宗,5,China Progress,Media
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,好家伙，直接当春晚看了,3,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,开门！东风快递,7,China Progress,Media
2,870000,8510,"(2023, 9, 5)",柏年说,900495,65,？？？,8,China Progress,Influencer
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,发射,6,China Progress,None
2,909000,2455,"(2022, 11, 11)",卢克文工作室,4368529,160,温九真是看真问题开毒药方的,5,China Progress,Influencer
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,解禁就会发展起来，问题是美帝凭什么给你解禁？,1,China Progress,Famous Content Creator
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,额 就算封神演义里纣王也只是天子 不是人皇,5,China Progress,None
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,中华人民共和国万岁,7,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,来了,2,China Progress,None
0,530000,748,"(2025, 2, 4)",十厂长啊,63663,113,现代起亚的氢能源，LG三星的电池,7,China Progress,None
1,727000,1227,"(2024, 12, 13)",鹿头军师,491292,128,再看看现在的世界第一大债务国美国,7,China Progress,Famous Content Creator
0,183000,2810,"(2019, 3, 22)",观视频工作室,3926436,144,突然想起联想来,5,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,该我们了,7,China Progress,Media
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,6,9,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,只会喊666,10,China Progress,Media
0,17000,114,"(2020, 5, 6)",摄影师大卫,25914,159,前面的，这还叫一般？不是只看色彩构图的好吧，时代特征记录下来，就像外国人当时记录中国那时候因为西方国家已经走在我们前面了，可以俯视我们。作为中国人自身也有这种视角很不错了,5,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,2019  9  25,7,China Progress,Media
1,251000,1056,"(2021, 10, 31)",一水遮夏,225699,56,多而不强，内耗严重,10,China Progress,Famous Content Creator
1,1282000,7906,"(2020, 4, 23)",8KRAW,1089897,91,盛世中华,7,China Progress,Famous Content Creator
0,3624,13,"(2019, 1, 8)",沉酣芍药,182,149,太穷了，没有教育，没有人才，没有西方殖民的原始积累，自然而然的工业化太慢了,7,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,真实,7,China Progress,Media
4,630000,1806,"(2020, 11, 25)",共青团中央,11416635,175,老坟最精彩,3,China Progress,Government
2,161000,223,"(2022, 9, 19)",金灿荣教授,1292725,134,有人吗,3,China Progress,Influencer
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,进度条危险,5,China Progress,None
5,560000,341,"(2025, 2, 17)",人民日报,16202447,141,为何我的眼里尽是泪水！祖国万岁！,8,China Progress,Media
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,周朝已经名存实亡了,7,China Progress,None
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,上线了，兄弟们,9,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,不知道别瞎说,8,China Progress,Media
2,419000,2062,"(2022, 12, 1)",远方的青木,484830,146,想想苏联死前的社会状态(),10,China Progress,Influencer
0,930000,8705,"(2024, 6, 8)",钟爷历史1,74941,96,太懂了，“中”字理解透了。,10,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,宗教渗透把我爸妈带傻了,10,China Progress,Media
2,483000,1682,"(2021, 10, 18)",卢克文工作室,4368515,6,感谢袁老,8,China Progress,Influencer
1,334000,1941,"(2023, 8, 26)",硬核资本论,2243691,60,30年前我们不看美国脸色打了越南，现在一个菲律宾我们束手无策。,3,China Progress,Famous Content Creator
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,1,9,China Progress,Famous Content Creator
0,18000,141,"(2021, 2, 24)",一颗糖学长,55683,67,背景不一样了，那个时候并不是安居乐业的时候,10,China Progress,None
2,909000,2455,"(2022, 11, 11)",卢克文工作室,4368529,160,一个在家的律师，一个跑一线调查，谁有发言权,7,China Progress,Influencer
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,以前真的，划水第一人2333,10,China Progress,Media
4,630000,1806,"(2020, 11, 25)",共青团中央,11416635,175,公知被点名,8,China Progress,Government
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,记得双手插袋,10,China Progress,Media
2,483000,1682,"(2021, 10, 18)",卢克文工作室,4368515,6,文案编辑的太棒了！一定要三连了,4,China Progress,Influencer
1,363000,4505,"(2019, 10, 1)",紫银风,300756,19,喜羊羊被你吃了？,10,China Progress,Famous Content Creator
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,有,5,China Progress,None
5,1537000,5771,"(2021, 6, 26)",人民网,3995321,4,祝祖国繁荣昌盛,9,China Progress,Media
5,1537000,5771,"(2021, 6, 26)",人民网,3995321,4,3万多米的隧道？牛比...,9,China Progress,Media
4,228000,828,"(2021, 12, 28)",共青团中央,11416626,34,1,2,China Progress,Government
2,483000,1682,"(2021, 10, 18)",卢克文工作室,4368515,6,讲的好,1,China Progress,Influencer
1,290000,1137,"(2025, 1, 5)",冯无畏,340492,129,说到底了还是在意的很,2,China Progress,Famous Content Creator
2,483000,1682,"(2021, 10, 18)",卢克文工作室,4368515,6,19年1200,6,China Progress,Influencer
0,366000,2220,"(2023, 8, 27)",蜀游,12737,55,这一下跳的太多了吧，30年,8,China Progress,None
0,250000,3438,"(2019, 5, 3)",熙莫殇,3049,151,那个推荐雷锋那个是魔鬼吗,5,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,我们可以说共赢嘛,6,China Progress,Media
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,我们不是崛起，是复兴,10,China Progress,Famous Content Creator
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,元神，！启动！,7,China Progress,None
6,163000,442,"(2023, 4, 14)",人大国关继续教育,47995,66,人性是懒惰的，谁会希望多劳动少享受？,4,China Progress,Organization
1,251000,1056,"(2021, 10, 31)",一水遮夏,225699,56,钱还是钱,4,China Progress,Famous Content Creator
1,731000,1975,"(2023, 7, 31)",LUNA璐娜,160800,31,问有没有信守承诺的是不是有病？你怎么不去问美国人有没有先信守承诺呢？,8,China Progress,Famous Content Creator
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,我居然看完了,6,China Progress,None
2,483000,1682,"(2021, 10, 18)",卢克文工作室,4368515,6,卢克文深度不够，为什么怎么这么能写？,9,China Progress,Influencer
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,阎老师呀,7,China Progress,None
1,350000,3268,"(2020, 11, 19)",战忽智库,1133194,122,那么多键盘教授,9,China Progress,Famous Content Creator
0,287000,473,"(2020, 9, 9)",八戒爱解说,715,47,骑上来？跟在背后跑都不知道有没有你的位置,10,China Progress,None
2,421000,5394,"(2020, 11, 3)",花猫哥哥713,208049,1,思考,2,China Progress,Influencer
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,055:这孙子，切～,5,China Progress,Famous Content Creator
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,中国是唯一一个上三常之间一挑二还能占上风的国家，另外两个都被打趴下了,2,China Progress,Famous Content Creator
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,如秦代魏，进而华夏一统,1,China Progress,Famous Content Creator
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,“好基因”,4,China Progress,None
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,为啥不行？,2,China Progress,Famous Content Creator
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,战术擤鼻涕,5,China Progress,Media
0,183000,2810,"(2019, 3, 22)",观视频工作室,3926436,144,氪金一时强，一直氪金一直强2333,5,China Progress,None
0,99000,880,"(2025, 2, 4)",吃瓜蒙主,178766,59,同文其实也是当时大家公认的贵族礼节,2,China Progress,None
1,363000,4505,"(2019, 10, 1)",紫银风,300756,19,生日快乐,8,China Progress,Famous Content Creator
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,法正不死，先帝不会伐吴,3,China Progress,None
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,祖国万岁,8,China Progress,None
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,这是真神！,5,China Progress,None
0,183000,2810,"(2019, 3, 22)",观视频工作室,3926436,144,差不多是两倍军费233,6,China Progress,None
1,334000,1941,"(2023, 8, 26)",硬核资本论,2243691,60,我们偏不！,9,China Progress,Famous Content Creator
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,犯我中华者虽远必诛,7,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,我又想起那个男人了一个破碗起家,3,China Progress,None
5,322000,1734,"(2024, 12, 22)",新华社,17773584,42,新的一年继续一起努力,5,China Progress,Media
1,484000,817,"(2024, 5, 24)",鹿头军师,491289,106,都在做笔记吧,7,China Progress,Famous Content Creator
5,311000,136,"(2023, 3, 5)",人民日报,16202448,147,以中华民族复兴为使命,5,China Progress,Media
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,今天瀾湄流域各國合作打擊犯罪的捷報傳來,10,China Progress,Famous Content Creator
2,909000,2455,"(2022, 11, 11)",卢克文工作室,4368529,160,一句话，你想发展成西方，西方就和你一绝生死。,5,China Progress,Influencer
2,909000,2455,"(2022, 11, 11)",卢克文工作室,4368529,160,超临界燃煤发电厂比你那破汽油机环保多少倍？？？,4,China Progress,Influencer
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,看来是没水了,7,China Progress,Media
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,哈哈哈哈哈,6,China Progress,Media
1,242000,1910,"(2019, 1, 15)",天才简史,1877167,103,拉格朗日发来吊唁,2,China Progress,Famous Content Creator
2,483000,1682,"(2021, 10, 18)",卢克文工作室,4368515,6,洋火，洋蜡，洋,9,China Progress,Influencer
0,117000,227,"(2023, 6, 6)",运动精英,7402,143,泱泱华夏 人才辈出,8,China Progress,None
0,183000,2810,"(2019, 3, 22)",观视频工作室,3926436,144,哈哈哈,4,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,牛,3,China Progress,None
0,66000,105,"(2025, 1, 3)",今日话题猫,37748,170,因为你认知太低，看不懂,9,China Progress,None
1,290000,1137,"(2025, 1, 5)",冯无畏,340492,129,萧瑟秋风今又是，换了人间。,7,China Progress,Famous Content Creator
1,731000,1975,"(2023, 7, 31)",LUNA璐娜,160800,31,中国还不能造的就是工业皇冠上的明珠,1,China Progress,Famous Content Creator
